wn,wp,vdd,temp,cl_ff,tech_node,corner,delay_ps,power_mw,freq_ghz,source
3.815,0.831,0.746,53.45,113.597,7.0,TT,0.2261,14.8987,2210.9761,physics
4.703,0.346,0.677,-1.76,53.607,0.7,TT,0.006,236.6248,83616.998,physics
3.383,2.662,1.591,24.04,183.662,28.0,SS,0.7087,34.5411,705.5575,physics
4.905,1.722,1.504,46.03,166.1,28.0,MC,0.7018,28.489,712.4451,physics
2.944,2.915,0.707,22.46,117.948,3.0,SS,0.0195,162.8733,25578.6632,physics
1.348,4.867,0.446,26.96,163.63,0.5,FF,0.0013,1315.8137,380945.0603,physics
3.988,4.453,0.353,105.54,88.54,0.7,TT,0.0024,261.9148,205781.3505,physics
2.631,1.512,0.74,-14.04,120.802,14.0,SS,0.4158,8.3944,1202.5155,physics
2.143,1.752,0.562,71.41,96.325,5.0,FS,0.0762,21.2774,6565.8618,physics
3.279,2.143,0.796,-18.9,118.877,7.0,TT,0.0595,67.9554,8404.2518,physics
0.311,2.926,0.374,2.61,36.827,0.5,SF,0.0018,161.1808,274078.2188,physics
4.85,3.242,0.728,80.12,164.439,0.3,SS,0.0019,2460.0657,261539.7894,physics
2.312,4.965,0.977,-11.86,166.242,5.0,FS,0.0177,479.7237,28239.6429,physics
3.998,4.129,0.759,68.84,53.64,7.0,MC,0.0273,70.464,18328.3434,physics
4.621,3.043,0.434,22.4,27.31,2.0,SS,0.0048,77.1103,103223.9484,physics
2.671,4.56,0.876,96.37,121.497,5.0,TT,0.0223,229.4965,22461.0042,physics
4.52,3.059,0.727,47.69,150.724,0.7,SS,0.0037,1179.0327,136910.6658,physics
3.338,4.525,0.582,-39.8,187.609,0.7,MC,0.0015,2249.5883,331604.3633,physics
2.668,1.946,0.422,47.42,46.668,1.0,SF,0.0021,227.8873,236522.7226,physics
1.831,4.052,0.854,98.14,115.648,1.0,SF,0.0014,3154.9861,345722.0646,physics
1.362,3.864,1.196,-26.17,120.06,7.0,FS,0.0261,352.5386,19182.461,physics
1.378,0.177,0.772,-38.83,104.986,1.0,FS,0.0229,139.716,21809.0233,physics
1.95,1.146,1.604,27.46,22.21,28.0,SF,0.1147,30.5155,4360.7237,physics
1.358,4.297,0.532,20.33,55.837,0.3,MC,0.0004,2326.3591,1265542.8135,physics
3.804,2.154,0.792,39.61,74.672,1.0,FS,0.0022,1190.5273,225216.9645,physics
1.358,1.637,0.498,76.41,147.421,0.7,MC,0.0072,261.0927,69149.1299,physics
3.769,2.316,1.07,-13.3,43.677,14.0,SF,0.0387,79.125,12922.1389,physics
4.028,3.128,0.742,-31.41,78.432,2.0,MC,0.0032,766.4676,154746.287,physics
4.045,4.143,1.272,59.04,18.54,28.0,FF,0.0449,57.1753,11135.3686,physics
1.93,3.104,0.898,113.56,80.728,5.0,MC,0.0213,168.4702,23515.9269,physics
1.518,4.823,0.375,87.65,35.879,0.5,SF,0.0006,529.9085,817457.3347,physics
0.172,4.275,0.75,45.5,39.755,0.7,FS,0.0046,289.6176,109732.4191,physics
2.637,1.274,0.423,-34.05,48.612,0.5,SS,0.0024,206.7089,210374.5009,physics
0.544,1.488,0.89,70.49,81.685,7.0,TT,0.0802,41.9731,6237.0606,physics
0.195,3.563,0.745,50.68,145.502,0.5,FS,0.0097,431.8904,51343.193,physics
1.819,4.822,0.469,60.05,39.711,0.3,SF,0.0003,2183.3681,1968988.0967,physics
0.143,0.999,0.568,52.17,101.131,0.3,FF,0.0039,420.9177,126702.2997,physics
4.038,4.79,1.176,94.17,115.404,14.0,MC,0.0799,112.1489,6255.6973,physics
4.834,2.881,0.681,84.98,192.287,0.7,SF,0.003,1582.1165,166642.4834,physics
4.495,4.331,0.557,2.54,77.152,0.7,TT,0.0009,1611.1325,568324.0243,physics
4.025,2.15,0.694,48.38,140.463,5.0,FF,0.0362,99.9613,13798.311,physics
1.522,2.085,0.912,16.43,111.356,5.0,TT,0.0285,170.6843,17514.3207,physics
1.652,1.21,0.597,-9.84,149.485,0.7,TT,0.0046,593.7674,108111.9614,physics
3.717,1.289,0.454,3.79,46.612,0.7,TT,0.0022,257.8998,228833.8102,physics
1.857,3.928,0.402,-27.05,191.2,0.3,SF,0.0009,1764.497,544510.8681,physics
0.152,4.307,0.762,99.92,74.868,0.3,FF,0.0027,879.6406,184628.5973,physics
4.503,4.423,0.597,5.33,37.392,0.7,FS,0.0006,1642.0049,889816.8081,physics
2.062,3.788,0.571,46.75,85.212,3.0,FS,0.0111,139.3087,45147.7987,physics
2.572,2.06,1.486,-11.16,195.325,28.0,MC,0.5109,43.8221,978.6129,physics
2.365,3.493,0.355,-5.23,116.621,0.5,FF,0.0011,728.012,458249.4752,physics
3.11,1.41,0.674,-0.87,94.798,2.0,FS,0.0109,212.8691,45903.426,physics
1.906,2.569,0.505,75.62,75.09,2.0,SF,0.0064,163.5522,77923.3703,physics
2.32,2.921,1.039,73.19,163.024,3.0,MC,0.0167,555.2605,29997.0708,physics
4.044,2.843,0.971,-7.65,160.207,3.0,MC,0.0085,946.4487,58598.8108,physics
2.428,0.197,0.903,-17.81,178.761,7.0,MC,0.7675,9.7207,651.4661,physics
2.726,1.681,0.559,1.41,171.842,0.5,SS,0.0055,511.5467,91484.1001,physics
0.603,0.942,0.508,1.96,167.955,1.0,SS,0.0186,118.4044,26918.8763,physics
3.754,1.41,0.505,51.99,162.193,0.7,FF,0.0047,460.2439,105838.6344,physics
2.129,1.853,1.48,59.92,115.794,28.0,MC,0.4957,26.9997,1008.6159,physics
0.972,3.934,0.503,71.08,98.011,0.5,MC,0.0016,840.7618,313742.044,physics
4.461,1.998,0.473,64.23,29.825,0.7,TT,0.0013,336.2087,373509.712,physics
2.178,3.12,0.602,109.67,16.743,2.0,FF,0.0012,368.9474,402706.3235,physics
1.65,3.317,0.891,59.89,79.696,5.0,SF,0.0142,245.525,35264.7584,physics
3.77,2.677,0.625,-12.39,170.988,2.0,TT,0.0085,417.8764,58980.1496,physics
3.351,4.711,0.885,-26.79,34.215,5.0,SS,0.007,262.7304,71059.7298,physics
0.431,4.412,0.979,-35.65,80.005,14.0,SS,0.238,17.679,2100.6417,physics
1.401,0.903,1.043,106.1,62.565,14.0,TT,0.266,13.5505,1879.396,physics
2.283,0.763,0.79,-11.85,7.996,3.0,FF,0.0022,184.4815,229065.9824,physics
4.337,2.416,0.835,114.25,110.161,2.0,TT,0.0085,496.6355,58847.1258,physics
0.984,3.048,0.621,64.92,113.233,0.5,FS,0.002,1183.3295,256282.2371,physics
1.631,1.834,0.582,92.78,88.93,0.5,FF,0.0015,1055.1978,329604.8591,physics
1.388,1.622,0.4,94.54,169.741,1.0,FF,0.0084,166.042,59439.489,physics
2.41,0.19,1.007,116.25,95.936,3.0,SS,0.2502,20.2899,1998.3669,physics
4.014,3.045,0.798,50.46,38.526,1.0,FS,0.001,1635.6786,514733.3793,physics
2.046,0.942,0.769,24.3,76.293,1.0,FF,0.0025,941.7134,196337.2357,physics
2.181,1.312,1.109,110.14,161.707,14.0,MC,0.4355,23.63,1148.1866,physics
1.509,3.753,0.945,28.13,170.843,3.0,TT,0.0096,831.9234,51949.9725,physics
1.533,3.239,1.021,4.9,124.928,7.0,TT,0.0365,189.5213,13708.9715,physics
0.215,0.391,0.667,-9.32,21.352,2.0,FF,0.0045,109.9209,110654.3729,physics
3.61,3.676,0.79,-15.14,99.222,7.0,FF,0.0206,168.0922,24272.5667,physics
1.64,4.027,0.899,36.51,158.494,1.0,FF,0.0011,6055.4,446973.9059,physics
4.237,4.765,0.684,87.98,15.206,14.0,SF,0.0268,25.9564,18672.3443,physics
1.058,4.231,1.14,96.66,25.27,7.0,MC,0.0129,170.2846,38774.0215,physics
1.998,4.879,0.636,124.1,40.637,5.0,MC,0.0162,64.613,30885.7119,physics
2.663,4.913,0.934,72.44,63.11,14.0,FF,0.0358,91.7782,13968.3713,physics
3.19,0.355,1.212,45.95,51.409,7.0,MC,0.1251,33.5382,3997.0044,physics
1.09,4.454,0.975,-4.06,23.473,3.0,MC,0.0017,908.9089,295036.3836,physics
1.704,0.962,0.538,-20.26,158.04,1.0,SS,0.0144,162.9708,34684.0745,physics
2.956,3.5,1.488,-14.43,154.389,28.0,TT,0.2445,74.6024,2044.6064,physics
2.56,3.477,0.853,119.99,152.152,7.0,SS,0.1427,41.2812,3504.7755,physics
1.855,0.897,1.336,-22.28,98.081,28.0,FF,0.4186,21.855,1194.3949,physics
3.968,3.82,0.696,32.39,39.4,0.5,MC,0.0003,3750.3866,1490299.899,physics
1.868,0.803,0.849,40.07,88.063,1.0,FF,0.0033,999.7103,150155.5478,physics
3.522,1.07,0.43,17.36,146.748,0.5,FF,0.0041,351.0024,123150.5138,physics
4.583,2.839,0.38,-14.42,59.839,0.3,FF,0.0004,1259.9991,1215302.8734,physics
1.912,0.153,0.624,22.54,37.921,0.5,SS,0.0139,57.9466,36078.6221,physics
4.301,3.914,0.453,78.97,132.0,0.3,FS,0.0015,1011.4134,339353.5626,physics
1.047,3.464,0.783,-14.57,57.343,1.0,SF,0.0007,3027.0659,764159.7415,physics
0.659,2.688,0.433,97.81,26.825,2.0,SS,0.0091,33.0221,54666.8247,physics
0.642,1.079,0.517,65.89,78.331,5.0,SF,0.0714,15.1907,7007.3469,physics
3.165,3.013,0.371,-3.58,143.851,0.5,SS,0.0038,275.519,130145.5638,physics
3.32,4.653,0.958,37.23,128.144,5.0,FF,0.0108,599.9793,46367.2159,physics
3.748,4.469,0.703,91.05,12.602,0.5,FS,0.0003,2490.3141,1949839.2605,physics
2.702,3.711,0.959,-27.14,43.964,3.0,FS,0.0026,958.7359,191989.3855,physics
0.614,1.27,0.881,-8.14,131.718,14.0,FS,0.3232,16.1792,1546.9048,physics
2.845,2.857,1.098,86.44,115.736,7.0,MC,0.0543,138.6047,9202.9335,physics
3.548,2.221,0.395,90.76,110.443,0.7,FS,0.0058,159.8727,85574.308,physics
3.329,2.739,0.7,114.03,180.595,2.0,FS,0.0171,273.1833,29285.4849,physics
4.243,2.15,0.717,96.32,65.367,2.0,TT,0.0065,300.4333,77231.1526,physics
2.783,1.969,0.587,82.86,72.642,0.3,SF,0.0009,1582.7249,572026.7754,physics
4.804,0.151,0.365,6.94,4.244,0.7,TT,0.0053,15.4354,94744.6617,physics
0.152,4.924,0.618,11.96,154.533,3.0,MC,0.1031,30.1428,4850.4915,physics
4.605,2.63,0.814,54.32,19.763,3.0,SF,0.0026,393.2262,188870.5128,physics
0.882,1.435,0.845,1.23,51.993,2.0,FF,0.0026,773.4026,194369.9266,physics
2.904,2.91,0.78,-27.26,65.614,14.0,SF,0.0545,41.8383,9171.124,physics
2.503,4.51,1.072,95.22,19.977,7.0,MC,0.0085,210.3508,58521.6304,physics
0.302,4.07,0.71,88.72,184.452,3.0,FF,0.053,91.0683,9433.8363,physics
4.413,2.256,0.865,-20.11,154.308,2.0,MC,0.0059,1047.5557,84823.7037,physics
4.652,3.224,0.622,-31.07,105.352,0.3,FF,0.0003,6933.4925,1518199.3704,physics
2.877,1.735,0.65,-14.72,135.053,0.5,SF,0.0016,1858.2419,308678.7097,physics
3.794,2.94,0.389,31.27,157.487,0.7,TT,0.004,321.0668,126041.358,physics
1.761,2.458,1.097,50.45,53.249,7.0,SF,0.0213,169.9218,23514.7321,physics
2.24,3.535,0.678,39.35,40.424,0.5,SF,0.0004,3231.3244,1413522.549,physics
1.077,3.138,0.666,0.63,15.257,0.3,SF,0.0001,5249.6766,5367744.8904,physics
3.462,2.944,0.456,28.24,73.688,2.0,TT,0.0061,143.6349,82223.335,physics
1.801,3.329,0.785,-12.07,70.594,2.0,SF,0.002,1229.1054,252923.7475,physics
0.832,0.368,0.702,-7.05,75.39,0.3,MC,0.0036,527.1047,138327.9682,physics
0.668,0.415,1.219,112.91,173.882,14.0,FF,0.8939,14.5972,559.3344,physics
1.795,4.051,1.105,37.75,67.043,28.0,MC,0.1668,27.98,2996.8797,physics
1.154,2.8,0.673,50.55,124.985,0.5,TT,0.0015,1985.4564,333717.0243,physics
1.958,4.544,1.327,2.15,12.962,28.0,TT,0.033,62.5839,15162.5537,physics
1.444,2.405,0.756,-29.01,132.414,0.3,MC,0.0006,6421.2014,810509.5279,physics
4.338,0.243,0.834,67.15,47.003,2.0,SF,0.0262,72.3,19112.9373,physics
4.886,0.633,0.486,103.02,106.781,0.5,TT,0.0101,134.9297,49385.2652,physics
2.563,2.371,1.009,-36.45,50.231,5.0,FS,0.0101,292.6712,49409.5223,physics
1.748,2.058,0.586,17.22,71.031,3.0,MC,0.0103,129.1278,48731.4466,physics
1.273,4.894,0.776,93.96,125.533,3.0,SF,0.0105,388.9986,47684.7207,physics
4.727,4.753,1.026,16.39,79.176,28.0,TT,0.1772,28.0523,2821.3728,physics
3.682,2.675,1.057,104.0,137.618,14.0,SF,0.1639,50.3832,3049.8582,physics
2.916,2.218,0.672,59.89,90.385,5.0,TT,0.0378,58.8953,13219.3292,physics
3.304,2.968,0.876,-6.62,28.484,5.0,MC,0.0053,278.6292,94087.8998,physics
4.559,2.236,0.741,87.06,131.59,0.5,FS,0.0026,1483.4759,189543.2739,physics
1.669,2.853,1.219,-20.47,64.202,7.0,TT,0.0162,327.9523,30872.0048,physics
3.855,4.419,1.214,27.86,89.158,28.0,MC,0.1638,46.1008,3052.0044,physics
0.862,1.061,0.572,-35.68,197.205,3.0,FS,0.0534,61.3298,9358.1603,physics
3.075,3.12,0.828,-1.9,6.191,3.0,SS,0.0017,318.5831,287309.5311,physics
0.774,4.254,0.552,67.18,37.611,0.7,SF,0.001,684.1964,491202.3596,physics
2.432,0.944,0.447,27.42,193.794,0.7,FF,0.0083,240.4233,60394.5373,physics
1.206,3.406,0.501,-6.25,36.239,1.0,SF,0.0006,871.0036,794606.8098,physics
2.511,1.726,0.547,0.72,81.568,0.3,SS,0.0016,813.9276,307737.4655,physics
3.708,1.995,0.485,60.9,148.751,0.3,FS,0.0027,684.6999,184298.5619,physics
2.683,4.398,0.688,45.91,90.87,0.5,SS,0.0012,1991.8199,411415.1372,physics
2.651,2.069,0.904,52.02,103.709,5.0,MC,0.0323,140.8452,15482.8791,physics
1.046,2.282,1.684,87.66,57.897,28.0,TT,0.1938,46.2794,2579.7387,physics
1.557,4.607,0.745,109.11,93.252,1.0,MC,0.0018,1569.4917,274050.4839,physics
0.561,2.578,0.427,56.6,178.971,0.7,FS,0.0101,165.5971,49352.618,physics
2.038,1.719,0.665,34.86,179.427,7.0,TT,0.1721,23.8368,2906.0607,physics
0.56,1.722,0.629,77.39,33.635,0.7,MC,0.0013,584.4724,395923.1958,physics
0.565,3.575,1.03,-25.92,141.749,14.0,MC,0.1533,51.3564,3261.5728,physics
3.107,0.926,0.587,-32.76,35.006,0.5,FF,0.0007,1026.6285,717856.8407,physics
4.372,4.334,0.42,-16.14,154.062,0.3,SS,0.0015,1017.6805,343216.5029,physics
1.623,3.691,0.88,7.65,36.959,1.0,TT,0.0004,3997.742,1134036.0484,physics
0.137,3.862,0.507,42.11,100.23,5.0,SS,0.4934,2.7786,1013.3209,physics
4.428,1.304,0.603,38.49,82.62,0.3,SS,0.0025,678.6556,203190.754,physics
3.048,1.337,0.585,62.26,111.952,0.3,TT,0.0021,972.6751,238804.7681,physics
1.022,0.417,1.149,-16.01,7.454,28.0,FS,0.1898,3.3984,2634.0137,physics
1.576,4.614,0.371,28.8,36.471,0.3,MC,0.0004,808.3097,1264398.8991,physics
3.102,3.504,0.827,89.91,36.306,3.0,SF,0.0034,470.6345,146563.8959,physics
1.878,0.324,0.68,13.27,179.608,0.3,SS,0.0154,274.452,32406.087,physics
4.235,0.465,0.635,-19.87,172.022,1.0,FF,0.0109,333.1061,45998.0231,physics
2.139,1.168,0.44,-30.4,114.702,0.5,MC,0.0034,345.0014,148464.315,physics
4.937,2.496,0.646,114.09,197.269,0.5,FF,0.0024,1803.9913,206590.6594,physics
3.091,1.685,0.663,124.18,71.417,1.0,TT,0.0037,463.6944,133338.6067,physics
2.866,2.671,0.622,41.26,36.802,0.3,FS,0.0004,2117.6289,1197072.1723,physics
3.578,4.899,0.501,-36.04,125.467,5.0,SS,0.0333,52.4951,15032.5077,physics
4.022,4.995,0.728,15.08,112.523,5.0,MC,0.0185,182.2248,27061.9413,physics
0.175,1.126,0.655,90.38,62.247,5.0,FS,0.1588,8.6932,3149.1613,physics
1.701,0.18,0.645,16.32,145.155,0.5,FS,0.0282,109.3287,17734.0177,physics
4.18,1.091,1.634,112.18,96.343,28.0,SF,0.6539,21.404,764.6767,physics
3.271,2.485,1.427,107.19,107.857,28.0,FF,0.3017,39.5232,1657.0198,physics
3.946,2.158,0.669,97.79,60.569,0.7,MC,0.0017,924.1578,293284.7005,physics
2.829,0.241,0.689,14.73,183.321,2.0,FF,0.0682,65.5194,7330.8548,physics
4.852,1.51,0.669,122.3,125.676,14.0,TT,0.5416,5.6159,923.1225,physics
3.076,1.059,0.4,89.09,62.348,0.3,FF,0.0017,330.9067,299685.4418,physics
1.445,0.571,1.677,21.31,166.062,28.0,FF,1.0305,23.104,485.217,physics
2.682,0.999,0.706,-33.83,41.218,5.0,SS,0.0398,29.5416,12570.3047,physics
2.589,4.025,0.739,-14.58,68.683,0.7,SF,0.0005,4604.123,1062577.0999,physics
1.635,1.738,0.681,-23.79,196.472,0.5,FS,0.003,1553.9557,165955.7465,physics
1.121,0.327,0.883,102.69,24.051,7.0,FF,0.0866,11.876,5773.0214,physics
3.473,3.032,0.887,37.03,10.182,28.0,FS,0.0947,8.5806,5277.7403,physics
0.23,3.829,0.851,-5.38,40.911,3.0,FF,0.0092,187.6238,54597.9342,physics
2.718,3.898,0.869,4.99,32.342,3.0,SS,0.0037,443.1367,136457.4593,physics
4.796,2.864,0.902,49.52,110.324,28.0,FF,0.339,14.722,1475.1097,physics
4.723,4.049,0.994,-11.74,62.964,7.0,FF,0.0105,361.634,47472.8365,physics
2.285,0.781,0.552,71.46,22.079,0.5,SS,0.0025,162.7476,197677.3211,physics
2.201,1.018,1.008,57.8,167.399,14.0,MC,0.5231,16.7602,955.7662,physics
3.128,1.665,0.702,77.63,134.503,0.7,FS,0.0049,710.8842,101424.7411,physics
4.872,3.815,0.929,-18.25,162.757,14.0,MC,0.0888,85.8863,5630.1456,physics
0.595,1.655,0.627,86.47,94.639,0.7,TT,0.0033,589.4458,152584.771,physics
4.322,3.142,1.198,24.69,140.223,7.0,MC,0.0531,205.8638,9421.2198,physics
3.969,4.43,0.627,-35.01,95.592,2.0,FF,0.0018,1206.3411,281193.5,physics
2.371,0.978,0.68,59.73,26.351,0.7,SS,0.0025,291.8838,198829.2295,physics
4.11,4.014,0.563,67.16,158.694,1.0,FS,0.0039,702.1427,128950.4173,physics
2.076,2.155,0.617,50.41,194.804,0.7,SF,0.0037,1024.9093,133529.5245,physics
1.783,4.097,1.005,89.41,87.635,14.0,FF,0.0553,88.7336,9046.718,physics
3.507,0.989,0.638,82.0,142.67,0.5,SF,0.0049,621.7527,101889.9389,physics
3.01,2.395,0.983,95.63,36.059,14.0,SF,0.0576,37.5252,8674.4315,physics
3.04,3.475,1.008,95.28,66.154,14.0,MC,0.0792,49.139,6309.2693,physics
0.562,4.113,1.687,109.04,127.59,28.0,SS,1.1034,17.4254,453.1282,physics
3.345,2.347,0.825,61.57,89.985,7.0,TT,0.0615,54.8538,8127.8226,physics
1.583,4.003,0.74,111.55,187.399,2.0,MC,0.0095,568.1934,52831.176,physics
4.953,2.976,0.706,44.22,169.68,2.0,FF,0.006,751.9873,82687.6327,physics
1.922,2.812,0.853,76.05,164.33,28.0,FF,0.5761,10.8583,867.844,physics
4.323,4.349,0.791,75.87,79.459,14.0,FF,0.0601,48.6225,8317.3008,physics
2.101,2.261,0.506,-11.39,28.675,1.0,FS,0.0011,425.6299,465600.6644,physics
4.235,1.897,0.609,7.6,174.674,1.0,TT,0.005,681.1738,99516.9064,physics
0.177,3.295,0.736,106.01,131.927,7.0,TT,0.546,6.8216,915.7094,physics
0.79,4.059,1.166,107.44,139.383,14.0,SF,0.1814,55.17,2756.8134,physics
0.997,2.621,0.587,34.26,71.706,0.3,TT,0.0006,2195.5186,821782.1602,physics
3.07,2.953,0.823,-0.94,100.844,1.0,SF,0.0011,3278.1673,437798.3816,physics
2.933,0.312,0.366,39.74,74.347,0.5,FS,0.0173,30.8105,28903.6912,physics
4.813,0.538,0.664,46.86,172.011,0.7,FF,0.0097,408.8289,51334.1725,physics
2.643,2.688,0.612,0.46,126.502,0.7,MC,0.002,1286.0761,254174.815,physics
3.458,2.765,0.998,61.15,180.813,14.0,FS,0.263,36.1411,1901.3778,physics
2.408,2.636,1.269,81.08,84.782,28.0,FF,0.2281,32.8031,2192.4447,physics
0.937,3.521,0.829,10.17,157.219,3.0,FF,0.0087,649.2345,57462.3605,physics
3.191,2.954,1.373,68.29,59.059,28.0,MC,0.202,32.1749,2474.9778,physics
0.253,2.501,0.405,-27.32,156.969,0.3,FF,0.0032,410.9751,155232.788,physics
3.125,1.485,0.804,82.34,121.16,7.0,FS,0.1721,24.1504,2905.4229,physics
3.337,1.943,0.755,89.12,48.003,7.0,TT,0.0521,30.9114,9595.9887,physics
4.327,1.813,0.386,-16.06,186.854,0.5,TT,0.0043,342.6913,116900.8866,physics
3.793,2.153,0.515,69.01,145.474,0.7,TT,0.0045,457.8581,111334.3252,physics
2.939,4.233,0.53,3.63,164.087,5.0,SS,0.0579,42.5791,8630.0059,physics
2.384,2.46,0.936,116.46,184.569,7.0,TT,0.126,66.8608,3967.0883,physics
3.456,2.042,0.531,47.52,87.512,1.0,FF,0.0023,600.4289,220964.9289,physics
1.984,1.681,0.578,117.72,20.375,0.7,FS,0.0013,340.5872,387911.4725,physics
4.786,2.244,0.859,101.63,67.659,2.0,FF,0.0037,795.8845,136554.5646,physics
1.366,2.983,0.927,71.42,49.118,14.0,MC,0.0659,36.6094,7590.4721,physics
3.88,2.672,0.641,123.88,63.341,0.3,SS,0.0013,1161.6499,382578.1687,physics
4.179,0.208,0.898,-22.86,89.742,28.0,TT,3.8115,1.0241,131.1804,physics
1.349,0.315,0.841,-30.61,119.234,3.0,TT,0.0633,68.1378,7902.0114,physics
3.234,3.584,0.402,101.31,26.852,0.3,MC,0.0005,654.4488,1070254.7583,physics
4.04,1.046,0.398,-9.6,59.619,0.3,MC,0.0013,413.3183,384764.0911,physics
3.237,4.625,0.816,30.45,180.775,14.0,FF,0.092,69.9718,5432.3478,physics
0.91,0.509,0.927,23.16,67.198,3.0,SS,0.0467,63.8806,10698.4555,physics
4.783,1.434,0.742,41.13,185.789,3.0,FS,0.0454,118.8412,11023.7793,physics
0.991,2.536,0.472,86.84,44.459,1.0,MC,0.0022,257.1352,230182.0668,physics
4.574,3.62,0.712,-27.97,114.698,14.0,FF,0.0647,50.132,7731.7396,physics
0.212,2.564,0.631,-39.86,8.529,0.7,SF,0.0005,493.2337,952736.9251,physics
0.86,1.75,0.715,-39.39,141.814,3.0,SF,0.0127,294.0164,39386.5256,physics
2.248,4.244,0.686,89.59,108.486,0.7,SS,0.0024,1143.2217,204233.6528,physics
4.776,4.117,0.641,53.6,187.073,1.0,FF,0.002,2070.3385,250183.3703,physics
3.447,2.093,0.716,118.21,19.043,2.0,FS,0.0033,219.827,153305.4893,physics
0.513,2.379,0.783,66.89,36.147,2.0,SS,0.0072,173.2022,69229.7222,physics
3.344,1.6,0.595,-22.38,138.08,1.0,SF,0.0034,759.0699,146809.9582,physics
4.44,2.274,0.764,-34.11,6.048,14.0,FS,0.0223,22.0538,22400.3919,physics
2.507,0.456,0.797,10.78,107.254,5.0,SF,0.1159,30.6891,4312.5966,physics
0.301,0.422,1.588,-32.94,24.519,28.0,MC,0.2242,14.4413,2229.6816,physics
2.357,3.439,0.726,-15.42,116.29,0.5,SS,0.0013,2520.7667,380685.7494,physics
3.709,2.521,0.819,109.68,124.056,28.0,TT,0.9035,4.9778,553.4208,physics
0.19,3.218,1.193,95.42,20.361,7.0,FS,0.0687,26.7746,7276.7272,physics
4.197,0.46,1.14,-21.16,119.401,7.0,FS,0.2308,35.7329,2166.5975,physics
0.428,1.133,0.686,97.92,147.848,5.0,SF,0.1087,32.5447,4599.279,physics
0.71,3.468,0.673,13.06,192.974,2.0,TT,0.0134,336.9421,37250.5591,physics
3.014,1.777,0.921,-16.7,83.616,28.0,MC,0.4841,8.0016,1032.7987,physics
2.821,2.278,0.863,-33.28,20.894,2.0,MC,0.0011,1008.5981,465204.9451,physics
1.956,0.915,0.728,-26.68,2.438,0.3,SS,0.0002,1191.4308,3182219.9065,physics
4.448,2.169,0.697,87.47,138.779,0.3,TT,0.0015,2393.9549,329745.0293,physics
3.242,2.687,0.897,114.78,122.497,7.0,SS,0.1404,37.8474,3562.1229,physics
0.998,2.574,0.759,63.49,156.734,0.3,FF,0.0008,6133.5162,655238.2978,physics
0.142,1.293,0.459,47.48,20.041,1.0,FF,0.0031,75.5245,160368.4946,physics
2.597,2.401,0.619,-5.66,11.561,0.5,SS,0.0004,1031.6701,1372691.9415,physics
3.464,4.848,0.935,-10.91,134.358,7.0,SS,0.0464,139.1458,10772.4116,physics
3.267,1.533,1.235,15.16,161.226,28.0,SF,0.6784,18.9924,736.9877,physics
0.63,0.404,1.337,-13.92,6.784,28.0,FS,0.1474,5.1249,3392.7702,physics
0.466,1.291,0.917,55.66,84.394,14.0,MC,0.2141,17.1251,2334.8124,physics
1.243,0.684,0.514,-0.88,83.106,2.0,TT,0.0205,55.663,24438.6151,physics
4.47,0.507,0.693,-31.03,87.737,1.0,TT,0.0069,334.95,72835.4272,physics
2.34,2.029,0.409,78.77,126.772,0.3,FF,0.0016,707.7995,316204.1232,physics
1.759,0.306,0.813,6.3,23.111,5.0,SF,0.039,22.3871,12810.8843,physics
2.161,3.838,0.445,8.7,32.201,0.7,MC,0.0006,716.6522,864383.8634,physics
4.539,2.954,0.588,-2.1,82.928,0.3,FS,0.0007,2471.8248,752537.7993,physics
4.328,1.2,0.554,36.36,3.886,0.7,SF,0.0004,441.5841,1124575.0355,physics
1.329,2.256,0.622,113.03,189.304,5.0,FS,0.1206,31.3039,4147.6517,physics
2.159,0.364,1.791,81.02,101.339,28.0,SF,1.5032,11.2462,332.6256,physics
2.044,4.077,0.65,-23.83,99.562,0.5,SS,0.001,2254.1519,487570.8451,physics
3.795,3.512,0.525,-4.03,72.323,0.5,TT,0.0007,1559.4973,672793.6407,physics
0.198,3.395,0.747,35.78,114.506,14.0,FS,0.9812,3.4207,509.5911,physics
4.885,2.399,0.939,76.02,37.804,28.0,FF,0.1767,12.359,2829.3219,physics
3.555,0.157,0.62,23.51,138.459,0.7,FS,0.0468,59.3761,10693.9722,physics
1.567,3.802,1.498,61.06,115.471,28.0,TT,0.2473,56.317,2021.9211,physics
3.148,1.778,1.209,44.93,182.091,14.0,FF,0.1702,81.583,2937.1597,physics
0.662,1.923,1.419,20.32,35.878,28.0,FS,0.1727,23.3375,2894.3948,physics
2.857,3.902,0.733,15.26,108.387,14.0,MC,0.0878,36.5147,5697.6619,physics
3.718,3.799,0.725,75.97,150.882,0.7,TT,0.002,2186.9065,255258.1651,physics
1.841,1.447,0.74,5.73,13.61,2.0,FF,0.001,511.1518,493664.9361,physics
2.493,2.704,0.403,77.12,135.983,0.7,FS,0.0054,218.8986,93366.9638,physics
2.326,1.936,0.87,74.38,195.639,3.0,SS,0.0485,158.1271,10316.3962,physics
4.472,2.371,0.544,108.16,58.386,5.0,SS,0.0644,15.949,7764.1705,physics
0.924,0.693,0.739,-15.17,41.647,14.0,MC,0.2231,5.4153,2240.7693,physics
1.551,4.852,1.341,-18.22,69.993,28.0,SF,0.0872,82.8422,5736.1312,physics
1.543,0.455,1.672,-1.67,189.542,28.0,MC,1.8789,14.3406,266.1186,physics
